institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,90626,71.1730870,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,TFWS,82568,73.8000589,T,S,TFWS,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,130011,7.7685905,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,33865,90.0449693,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,31007,90.8847092,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,TFWS,26152,92.3780367,T,S,TFWS,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,46230,86.2326458,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224610,Information Technology,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,56020,83.1060395,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224610,Information Technology,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,27922,91.8376367,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517224610,Information Technology,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,66024,79.8919296,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,83236,73.6345056,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,86984,72.3760958,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,TFWS,87875,72.1028020,T,S,TFWS,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,96849,68.8687467,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,51360,84.6215640,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,70417,78.4342571,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,TFWS,36193,89.2945239,T,S,TFWS,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,82426,74.0094972,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517261210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,101400,66.9039004,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517261210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,116839,60.3213757,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517261210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,127273,55.2744499,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517291210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,56285,83.0707711,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517291210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,61410,81.3270637,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517292110,Artificial Intelligence and Machine Learning,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,114708,60.9090909,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517292110,Artificial Intelligence and Machine Learning,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,31738,90.6674583,M,I,MI,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517299510,Artificial Intelligence and Data Science,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,61983,81.1324174,G,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517299510,Artificial Intelligence and Data Science,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,LOPENS,49125,85.2215842,L,S,OPEN,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517299510,Artificial Intelligence and Data Science,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,MI,68929,78.6729363,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517319110,Civil Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,GOPENS,104101,65.8462319,G,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517319110,Civil Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,LOPENS,102443,66.3795642,L,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517319110,Civil Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,122081,57.6249683,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517324510,Computer Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,GOPENS,66553,79.7185003,G,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517324510,Computer Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,LOPENS,66246,79.7946282,L,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517324510,Computer Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,110845,63.2000580,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517337210,Electronics and Telecommunication Engg,Un-Aided Autonomous Religious Minority - Jain,Unknown,GOPENS,83437,73.6328536,G,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517337210,Electronics and Telecommunication Engg,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,150078,43.4652257,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517337210,Electronics and Telecommunication Engg,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,85392,73.2612864,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517361210,Mechanical Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,GOPENS,84868,73.4354379,G,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517361210,Mechanical Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,117215,60.2517483,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517361210,Mechanical Engineering,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,111429,62.8632493,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517399510,Artificial Intelligence and Data Science,Un-Aided Autonomous Religious Minority - Jain,Unknown,GOPENS,68551,79.0279720,G,S,OPEN,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517399510,Artificial Intelligence and Data Science,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,199366,5.4917171,M,I,MI,B.Tech,2025,3
'05173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",'0517399510,Artificial Intelligence and Data Science,Un-Aided Autonomous Religious Minority - Jain,Unknown,MI,70504,78.4342571,M,I,MI,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GOPENS,125526,56.2929777,G,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GSCS,180095,22.8214173,G,S,SC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GSTS,141108,47.8905633,G,S,ST,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GVJS,183882,19.7061157,G,S,VJ,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GNT1S,147502,44.5303298,G,S,NT1,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GOBCS,131675,53.2657343,G,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GSEBCS,176509,25.4741362,G,S,SEBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,LOPENS,107941,63.8244514,L,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,122863,57.4376852,D,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517719110,Civil Engineering,Un-Aided Autonomous,Unknown,GVJS,131987,53.2228937,G,S,VJ,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GOPENS,92905,70.2628092,G,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GSCS,128412,54.5872518,G,S,SC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GVJS,95052,69.3295893,G,S,VJ,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GNT1S,92985,70.2628092,G,S,NT1,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GOBCS,95693,69.2179237,G,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GSEBCS,99061,68.1117918,G,S,SEBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,LOPENS,80735,75.1620214,L,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,LSCS,116390,60.4221150,L,S,SC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,LOBCS,90834,71.1730870,L,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,TFWS,45359,86.5527540,T,S,TFWS,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,EWS,191378,13.3124347,E,S,EWS,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,95669,69.2179237,D,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,89528,71.5562808,D,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,96724,68.8687467,P,S,PWD,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,GSTS,98027,68.3753318,G,S,ST,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,LSTS,92853,70.5005064,L,S,ST,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724510,Computer Engineering,Un-Aided Autonomous,Unknown,ORPHAN,97500,68.4702591,O,N,ORPHAN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,GOPENS,105181,65.5190641,G,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,GSCS,149437,43.5338318,G,S,SC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,GOBCS,108394,63.6512871,G,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,GSEBCS,118309,59.3210117,G,S,SEBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,LOPENS,96510,68.9620341,L,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,LSCS,124804,56.6213771,L,S,SC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,LNT1S,129617,54.1537389,L,S,NT1,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,LNT2S,106762,64.3871019,L,S,NT2,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,LOBCS,100901,66.9498069,L,S,OBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,LSEBCS,134305,51.7009371,L,S,SEBC,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,TFWS,74652,76.9213781,T,S,TFWS,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,DEFOPENS,102033,66.3866132,D,S,OPEN,B.Tech,2025,3
'05177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",'0517724610,Information Technology,Un-Aided Autonomous,Unknown,DEFOBCS,107381,64.3453843,D,S,OBC,B.Tech,2025,3
